2024-12-12 00:47:45.264 [main] INFO  config.Configuration - Configuration file exists.
2024-12-12 00:48:50.804 [JavaFX Application Thread] INFO  ui.JavaFxInterface - Parameters successfully submitted!
Total Tickets: 10
Ticket Release Rate: 5
Customer Retrieval Rate: 5
Max Capacity: 200
2024-12-12 00:54:48.511 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:49.508 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 15
2024-12-12 00:54:49.508 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 165
2024-12-12 00:54:49.509 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 170
2024-12-12 00:54:49.524 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:50.509 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 175
2024-12-12 00:54:50.509 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:50.510 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 180
2024-12-12 00:54:50.525 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:51.516 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 185
2024-12-12 00:54:51.516 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 0. Total Tickets Sold: 190
2024-12-12 00:54:51.516 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 5
2024-12-12 00:54:51.532 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:52.516 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 195
2024-12-12 00:54:52.523 [Vendor 1] INFO  core.TicketPool - Vendor Threads Stopped
2024-12-12 00:54:52.523 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 0. Total Tickets Sold: 200
2024-12-12 00:54:53.517 [Customer 1] INFO  core.TicketPool - Customer Threads Stopped
2024-12-12 00:55:24.614 [main] INFO  config.Configuration - Configuration file exists.
2024-12-12 00:55:26.208 [main] INFO  config.Configuration - Configuration Loaded! 
Max Ticket Capacity: 200: 
Ticket Release Rate: 5 
Customer Retrieval Rate: 5 
Total Tickets: 10
2024-12-12 00:55:26.209 [main] INFO  config.Configuration - Parameters Loaded Successfully!
2024-12-12 00:55:26.209 [main] INFO  config.Configuration - System is ready to Start

2024-12-12 00:55:28.170 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 15
2024-12-12 00:55:28.173 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 5
2024-12-12 00:55:28.173 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 10
2024-12-12 00:55:28.173 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:55:29.171 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 15
2024-12-12 00:55:29.173 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 20
2024-12-12 00:55:29.173 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 15. Total Tickets Sold: 15
2024-12-12 00:55:29.173 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 20
2024-12-12 00:55:30.174 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 15
2024-12-12 00:55:30.174 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 25
2024-12-12 00:55:30.178 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 30
2024-12-12 00:55:30.178 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:55:31.176 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 35
2024-12-12 00:55:31.176 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:55:31.191 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 15
2024-12-12 00:55:31.191 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 40
2024-12-12 00:55:32.185 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 45
2024-12-12 00:55:32.185 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:55:32.201 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 50
2024-12-12 00:55:32.201 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:55:33.188 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 15
2024-12-12 00:55:33.189 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 55
2024-12-12 00:55:33.203 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 60
2024-12-12 00:55:33.203 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:55:34.196 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 15
2024-12-12 00:55:34.196 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 65
